Body;Body_new;Tag
Nếu đi công tác và cần hóa đơn đỏ để thanh toán phí công tác thì hãy chọn khách sạn có xuất hóa đơn đỏ. Ở đây không có hóa đơn. Đi cùng gia đình, bạn bè thì hợp lý.;Nếu đi công tác và cần hóa đơn đỏ để thanh toán phí công tác thì hãy chọn khách sạn có xuất hóa đơn đỏ. Ở đây không có hóa đơn. Đi cùng gia đình, bạn bè thì hợp lý.;Neutral
đi vào ngõ khá xa , bể bơi bé và đã lâu chưa đi vào hoạt động . giá cả phải chăng;đi vào ngõ khá xa , bể bơi bé và đã lâu chưa đi vào hoạt động . giá cả phải chăng;Neutral
Tạm. Hẻm chật, khó tìm nếu đi ô tô. Phòng có mùi ẩm, k có cửa sổ.;Tạm. Hẻm chật, khó tìm nếu đi ô tô. Phòng có mùi ẩm, k có cửa sổ.;Negative
"Phòng mình ko có cửa sổ nên khá ngộp, tuy nhiên rộng rãi. Ko được phục vụ trà và cafe miễn phí, dù là phòng ""tổng thống"",";"Phòng mình ko có cửa sổ nên khá ngộp, tuy nhiên rộng rãi. Ko được phục vụ trà và cafe miễn phí, dù là phòng ""tổng thống"",";Negative
Đánh giá về độ sách sẽ và thân thiện là quá OK. Luôn được dọn dẹp sạch sẽ sau mỗi ngày. Tuyệt vời;Đánh giá về độ sách sẽ và thân thiện là quá OK. Luôn được dọn dẹp sạch sẽ sau mỗi ngày. Tuyệt vời;Positive
Tốt, nhân viên thân thiện , phòng đi v/c là quá êm ... gần biển hihi;Tốt, nhân viên thân thiện , phòng đi v/c là quá êm ... gần biển hihi;Positive
Bể hơi cũ quá. Gạch không còn nguyên. Ko phải là vấn đề lớn. Nên sửa lại bể bơi;Bể hơi cũ quá. Gạch không còn nguyên. Ko phải là vấn đề lớn. Nên sửa lại bể bơi;Negative
Sảnh khách sạn rất nóng cho khách ngồi chờ. Nên lắp điều hoà. Đường đi hơi vòng vo. Nhân viên lễ phép. Khu phố đẹp, yên tĩnh. Cơ sở vật chất ok.;Sảnh khách sạn rất nóng cho khách ngồi chờ. Nên lắp điều hoà. Đường đi hơi vòng vo. Nhân viên lễ phép. Khu phố đẹp, yên tĩnh. Cơ sở vật chất ok.;Neutral
Phòng rẻ nhưng nhận trúng 1 phòng mùi hôi, hẻm sâu oto vào khó quá;Phòng rẻ nhưng nhận trúng 1 phòng mùi hôi, hẻm sâu oto vào khó quá;Negative
Giá thành rất tốt so với những gì khách nhận đc , sạch sẽ êm , nhân viên nice , có lúc mình mượn xe thì bị trễ tầm hơ 30 p do ô thuê xe ngủ chưa dậy, nhưng vẫn rất xứng đáng để quay lại nhiều lần;Giá thành rất tốt so với những gì khách nhận đc , sạch sẽ êm , nhân viên nice , có lúc mình mượn xe thì bị trễ tầm hơ 30 p do ô thuê xe ngủ chưa dậy, nhưng vẫn rất xứng đáng để quay lại nhiều lần;Positive
Tốt , giá ok , gần bãi tắm, gần siêu thị , gần trung tâm tp, nv thân thiện nhiêt tình chuyên nghiệp , khăn bị cũ nên thay;Tốt , giá ok , gần bãi tắm, gần siêu thị , gần trung tâm tp, nv thân thiện nhiêt tình chuyên nghiệp , khăn bị cũ nên thay;Positive
Gần trung tâm, vệ sinh cũng sạch sẽ. Điểm trừ là khi nhận phòng nhân viên giao nhầm phòng chưa dọn nên phải đổi. Còn lại mọi thứ quá ok so với giá tiền. Giá rất rẻ.;Gần trung tâm, vệ sinh cũng sạch sẽ. Điểm trừ là khi nhận phòng nhân viên giao nhầm phòng chưa dọn nên phải đổi. Còn lại mọi thứ quá ok so với giá tiền. Giá rất rẻ.;Positive
Lễ tân nhiệt tình, niểm nở, lịch sự. Phòng sạch sẽ, yên tĩnh, đầy đủ tiện nghi;Lễ tân nhiệt tình, niểm nở, lịch sự. Phòng sạch sẽ, yên tĩnh, đầy đủ tiện nghi;Positive
Khách sạn đẹp, trung tâm so với giá tiền quá oke nha! Lâu có dịp nhất định sẽ quay lại ạ 😍;Khách sạn đẹp, trung tâm so với giá tiền quá oke nha! Lâu có dịp nhất định sẽ quay lại ạ 😍;Positive
Phòng nhỏ và hơi chật. Chỗ để xe chật và ko có chỗ đậu xe hơi vì nằm trong hẽm.;Phòng nhỏ và hơi chật. Chỗ để xe chật và ko có chỗ đậu xe hơi vì nằm trong hẽm.;Negative
Phòng đồ ổn áp dành cho cặp đôi… hơi nhỉ xíu nhưng đủ cho đi du lịch… có cả hồ bơi;Phòng đồ ổn áp dành cho cặp đôi… hơi nhỉ xíu nhưng đủ cho đi du lịch… có cả hồ bơi;Positive
Phòng sạch sẽ, đầy đủ . Có máy sấy và các đồ dùng cần thiết, giá cả mềm. Sẽ tiếp tục ủng hộ;Phòng sạch sẽ, đầy đủ . Có máy sấy và các đồ dùng cần thiết, giá cả mềm. Sẽ tiếp tục ủng hộ;Positive
Nhân viên thận thiện, nhiệt tình, phòng ốc sạch sẽ, chỉ có bãi giữ xe hơi nhỏ. Mọi thứ đều tuyệt vời;Nhân viên thận thiện, nhiệt tình, phòng ốc sạch sẽ, chỉ có bãi giữ xe hơi nhỏ. Mọi thứ đều tuyệt vời;Positive
Phòng mới, sạch đẹp. Cách âm ko tốt. NV thân thiện, nhiệt tình. Gần vin nên đi bộ ok. Hẻm vô hơi nhỏ cho xe oto ra vào. K có chỗ để xe oto hơi bất tiện. Giá ok.;Phòng mới, sạch đẹp. Cách âm ko tốt. NV thân thiện, nhiệt tình. Gần vin nên đi bộ ok. Hẻm vô hơi nhỏ cho xe oto ra vào. K có chỗ để xe oto hơi bất tiện. Giá ok.;Neutral
Phòng mình chọn đặt giường không hợp lý, tự nhiên cái giường nằm ngủ quay nhìn chằm chằm vào toilet, toilet lại là loại kính trong suốt. TV thì đặt nằm bên hông giường, không biết coi kiểu gì :)) có 1 bạn nam trực ca đêm thì hơi “cộc cằn” với khách, xe dưới tầng hầm khách tự biên tự diễn vì tầng hầm khá là chật.;Phòng mình chọn đặt giường không hợp lý, tự nhiên cái giường nằm ngủ quay nhìn chằm chằm vào toilet, toilet lại là loại kính trong suốt.;Negative
Phòng mới, sạch đẹp, giá hợp lý, vị trí trong hẻm nên ngày đầu nhận phòng phải đi bộ vào KS. khá xa;Phòng mới, sạch đẹp, giá hợp lý, vị trí trong hẻm nên ngày đầu nhận phòng phải đi bộ vào KS. khá xa;Neutral
Phòng xx4 hướng, nhỏ đủ ở, hướng nắng quá rèm che đầy đủ. Máy lạnh đủ ko mát được hết phòng + hướng nắng nên hơi nóng. Phòng tiện nghi. Có ấm siêu tốc, mì ly, nước suối, bia rượu sẵn phòng, ... có phụ phí sau. Xe nên tự thuê bên ngoài ng ta giao xe tới ok mới nhận. Mình đặt xe qua ks 120k/24h xe thấy ghê, hết xăng nữa. Nếu ở lại quá giờ check in thì thêm 50% cho 12h-18h thôi. Nhân viên nhiệt tình lắm. Thả bộ ra biển vô tư, gần ks có Cà phê Yến graden luôn.;Phòng xx4 hướng, nhỏ đủ ở, hướng nắng quá rèm che đầy đủ. Máy lạnh đủ ko mát được hết phòng + hướng nắng nên hơi nóng. Phòng tiện nghi. Có ấm siêu tốc, mì ly, nước suối, bia rượu sẵn phòng, ... có phụ phí sau.;Positive
Khách sạn giảm giá rất nhiều mùa covid nên giá rẻ. Phòng sạch sẽ, nhân viên rất thân thiện.;Khách sạn giảm giá rất nhiều mùa covid nên giá rẻ. Phòng sạch sẽ, nhân viên rất thân thiện.;Positive
Khách sạn đẹp, thoải mái với dịch vụ tốt, nhân viên thân thiện, nhiệt tình !;Khách sạn đẹp, thoải mái với dịch vụ tốt, nhân viên thân thiện, nhiệt tình !;Positive
Phòng có muỗi, 2 giường đơn ghép thành giường đôi nên nằm khá đau lưng, phòng bị ảnh hưởng bởi tiếng ồn xung quanh. Nói chung xứng đáng với giá tiền;Phòng có muỗi, 2 giường đơn ghép thành giường đôi nên nằm khá đau lưng, phòng bị ảnh hưởng bởi tiếng ồn xung quanh. Nói chung xứng đáng với giá tiền;Negative
mình đặt phòng thường tới nơi được nâng cấp lên phòng ban công + bồn tắm mà giá không đổi, phòng xinh sạch sẽ, cách âm bình thường , xứng đáng với giá tiền;mình đặt phòng thường tới nơi được nâng cấp lên phòng ban công + bồn tắm mà giá không đổi, phòng xinh sạch sẽ, cách âm bình thường , xứng đáng với giá tiền;Positive
Nhân viên thân thiện dễ tính hỗ trợ khách nhiệt tình sẽ còn quay lại nhiều lần cảm ơn Alpha bird;Nhân viên thân thiện dễ tính hỗ trợ khách nhiệt tình sẽ còn quay lại nhiều lần cảm ơn Alpha bird;Positive
tôi nhận phòng không có cửa sổ theo đơn đặt , xuống báo lễ tân thì lập tức được đổi phòng. Khăn tắm cũ kỹ , sờn nhưng đúng là loại thấm hút tốt và mùi thơm tự nhiên. Chủ khách sạn hoặc thuê điều hành có nghề và rất chuyên nghiệp. Sẽ giới thiệu cho nhiều người;tôi nhận phòng không có cửa sổ theo đơn đặt , xuống báo lễ tân thì lập tức được đổi phòng. Khăn tắm cũ kỹ , sờn nhưng đúng là loại thấm hút tốt và mùi thơm tự nhiên. Chủ khách sạn hoặc thuê điều hành có nghề và rất chuyên nghiệp. Sẽ giới thiệu cho nhiều người;Positive
Khách sạn cách biển 6p đi bộ. Đường đi vào khá đẹp nhiều góc chụp khá chill. Phòng ở rất đẹp, mới , các bạn nhân viên hỗ trợ nhiệt tình , thân thiện. Đồ ăn sáng rất ngon a.;Khách sạn cách biển 6p đi bộ. Đường đi vào khá đẹp nhiều góc chụp khá chill. Phòng ở rất đẹp, mới , các bạn nhân viên hỗ trợ nhiệt tình , thân thiện. Đồ ăn sáng rất ngon a.;Positive
cảm thấy bất ngờ với chất lượng so với mức giá này, phòng ốc đẹp, dịch vụ oke, chăn ga gối tạm chấp nhận được, có 1 vài vết bẩn thì là do phía nhà giặt xử lí không được thôi chứ vẫn thơm tho , nhân viên nhiệt tình đón tiếp và hỗ trợ khách hàng. Khách sạn hỗ trợ cho khách nhận phòng sớm trong khung 12h trở đi ♥️♥️👍👍;cảm thấy bất ngờ với chất lượng so với mức giá này, phòng ốc đẹp, dịch vụ oke, chăn ga gối tạm chấp nhận được, có 1 vài vết bẩn thì là do phía nhà giặt xử lí không được thôi chứ vẫn thơm tho , nhân viên nhiệt tình đón tiếp và hỗ trợ khách hàng.;Positive
Đặt qua agoda được giá giảm rất mềm. Phòng thường tuy nhỏ nhưng đầy đủ tiện nghi, hiện đại, sạch sẽ, có 2 phòng thông nhau cho gia đình khá tiện. Có bể bơi nhỏ ngoài trời nhưng nhà hàng tầng 10 đã ngưng hoạt động. Có cho thuê xe máy, đặt tour giá tốt, nhân viên trẻ thân thiện, nhiệt tình, dịch vụ rất tốt Điểm trừ là khách sạn ở trong hẻm sâu, đi bộ ra biển mất 10p nên thuê xe máy sẽ tiện hơn nhiều;Đặt qua agoda được giá giảm rất mềm. Phòng thường tuy nhỏ nhưng đầy đủ tiện nghi, hiện đại, sạch sẽ, có 2 phòng thông nhau cho gia đình khá tiện. Có bể bơi nhỏ ngoài trời nhưng nhà hàng tầng 10 đã ngưng hoạt động.;Positive
Lần đầu tiên mình book ở đây đc nhân viên update lên phòng tình yêu view đẹp, có bồn tắm nữa mà vẫn giữ nguyên giá. Tuy nhiên phòng cách âm kém mình ngủ mà cứ nghe tiếng động mấy phòng khác đóng cửa ra vào khó chịu, còn lại mọi thứ đều ổn. Nhân viên dọn phòng nhiệt tình, chỗ ở ngủ rất ngon nha, không biết s chứ mấy ks kia mình ngủ chập chờn mà ks này kiểu thoái mái bật đèn ngủ lên ngủ ngon k cần phải để điện sáng;Lần đầu tiên mình book ở đây đc nhân viên update lên phòng tình yêu view đẹp, có bồn tắm nữa mà vẫn giữ nguyên giá. Tuy nhiên phòng cách âm kém mình ngủ mà cứ nghe tiếng động mấy phòng khác đóng cửa ra vào khó chịu, còn lại mọi thứ đều ổn.;Neutral
Phòng sạch sẽ, tiện nghi, giá cả rất hợp lí. Mấy anh lễ tân siêu dễ thương, thân thiện. Một điểm nên đến nếu bạn tới Nha Trang, rất đáng trải nghiệm.;Phòng sạch sẽ, tiện nghi, giá cả rất hợp lí. Mấy anh lễ tân siêu dễ thương, thân thiện. Một điểm nên đến nếu bạn tới Nha Trang, rất đáng trải nghiệm.;Positive
Khách sạn đẹp, phong cách hiện đại và có tính chuyên nghiệp cao. Phòng đẹp, sạch sẽ, tiện nghi đầy đủ. Hồ bơi tầng thượng xinh xắn, sạch sẽ, có view. Hôm nào cũng có người vào dọn dẹp phòng theo đúng yêu cầu. Nhân viên tiếp tân tác phong rất chuyên nghiệp, lịch sự, mến khách. Có chỗ để xe dưới hầm cho khách. Giá phòng rẻ hơn chất lượng phòng.;Khách sạn đẹp, phong cách hiện đại và có tính chuyên nghiệp cao. Phòng đẹp, sạch sẽ, tiện nghi đầy đủ. Hồ bơi tầng thượng xinh xắn, sạch sẽ, có view. Hôm nào cũng có người vào dọn dẹp phòng theo đúng yêu cầu. Nhân viên tiếp tân tác phong rất chuyên nghiệp, lịch sự, mến khách.;Positive
Khách sạn sạch sẽ, phòng rộng rãi, giá phòng rẻ so với vị trí trung tâm thành phố. (Cách biển 5 phút đi bộ). Nhân viên thân thiện, nhiệt tình hộ trợ 24/24. (Đặc biệt khen ngợi 2 bạn Hùng Y Hô);Khách sạn sạch sẽ, phòng rộng rãi, giá phòng rẻ so với vị trí trung tâm thành phố. (Cách biển 5 phút đi bộ). Nhân viên thân thiện, nhiệt tình hộ trợ 24/24. (Đặc biệt khen ngợi 2 bạn Hùng Y Hô);Positive
Khách sạn nằm trong hẻm, khá gần biển. Nhân viên thân thiện, nhiệt tình. Phòng đẹp, hơi nóng, nhìn chung rất ổn với giá tiền. Cảm ơn rất nhiều;Khách sạn nằm trong hẻm, khá gần biển. Nhân viên thân thiện, nhiệt tình. Phòng đẹp, hơi nóng, nhìn chung rất ổn với giá tiền. Cảm ơn rất nhiều;Positive
Nhân viên thân thiện dễ tính phục vụ khách nhiệt tình sẽ còn quay lại mọi người nên book phòng qua Agoda để được giá yêu đãi;Nhân viên thân thiện dễ tính phục vụ khách nhiệt tình sẽ còn quay lại mọi người nên book phòng qua Agoda để được giá yêu đãi;Positive
Khách sạn nằm trong hẻm, nhưng cũng rất dễ tìm thấy, xung quanh mát mẻ sạch sẽ thoáng mát. Chỗ ở cũng sạch sẽ, nằm rộng, chỗ để xe máy hơi chật chút xíu. Nói chung với giá tiền như vậy cũng phù hợp;Khách sạn nằm trong hẻm, nhưng cũng rất dễ tìm thấy, xung quanh mát mẻ sạch sẽ thoáng mát. Chỗ ở cũng sạch sẽ, nằm rộng, chỗ để xe máy hơi chật chút xíu. Nói chung với giá tiền như vậy cũng phù hợp;Positive
Phòng sạch sẽ, đầy đủ . Có máy sấy và các đồ dùng cần thiết, giá cả mềm. Sẽ tiếp tục ủng hộ;Phòng sạch sẽ, đầy đủ . Có máy sấy và các đồ dùng cần thiết, giá cả mềm. Sẽ tiếp tục ủng hộ;Positive
